precinct_id,election_id,cd_division_id,sldu_division_id,sldl_division_id,locality_id,locality_name,precinct_name,source_id,shape_id
OPPID:331285082,OPEID:385970256,OPDID:200780963,,,,Henrico County,Moody,OPSRCID:961425548,OPSID:956230835
OPPID:492663297,OPEID:847144854,OPDID:200780963,,,,Henrico County,Pinchbeck,OPSRCID:961425548,OPSID:392641201
OPPID:999149256,OPEID:578230859,OPDID:200780963,,,,Henrico County,Pinchbeck,OPSRCID:961425548,OPSID:392641201
OPPID:855182291,OPEID:385970256,OPDID:200780963,,,,Henrico County,Pinchbeck,OPSRCID:961425548,OPSID:392641201
OPPID:472956601,OPEID:847144854,OPDID:582637352,,,,Henrico County,Glen Lea,OPSRCID:961425548,OPSID:450604723
OPPID:902021005,OPEID:578230859,OPDID:582637352,,,,Henrico County,Glen Lea,OPSRCID:961425548,OPSID:450604723
OPPID:370399052,OPEID:385970256,OPDID:582637352,,,,Henrico County,Glen Lea,OPSRCID:961425548,OPSID:450604723
OPPID:910486751,OPEID:847144854,OPDID:200780963,,,,Henrico County,Hunton,OPSRCID:961425548,OPSID:708685697
OPPID:260345630,OPEID:578230859,OPDID:200780963,,,,Henrico County,Hunton,OPSRCID:961425548,OPSID:708685697
OPPID:133321700,OPEID:385970256,OPDID:200780963,,,,Henrico County,Hunton,OPSRCID:961425548,OPSID:708685697
OPPID:376229964,OPEID:847144854,OPDID:200780963,,,,Henrico County,Rivers Edge,OPSRCID:961425548,OPSID:337653045
OPPID:617706801,OPEID:578230859,OPDID:200780963,,,,Henrico County,Rivers Edge,OPSRCID:961425548,OPSID:337653045
OPPID:938375350,OPEID:385970256,OPDID:200780963,,,,Henrico County,Rivers Edge,OPSRCID:961425548,OPSID:337653045
OPPID:675506781,OPEID:847144854,OPDID:200780963,,,,Henrico County,Jackson Davis,OPSRCID:961425548,OPSID:739908454
OPPID:117120959,OPEID:578230859,OPDID:200780963,,,,Henrico County,Jackson Davis,OPSRCID:961425548,OPSID:739908454
OPPID:467182051,OPEID:385970256,OPDID:200780963,,,,Henrico County,Jackson Davis,OPSRCID:961425548,OPSID:739908454
OPPID:999372365,OPEID:847144854,OPDID:200780963,,,,Henrico County,Sadler,OPSRCID:961425548,OPSID:118016297
OPPID:957550063,OPEID:578230859,OPDID:200780963,,,,Henrico County,Sadler,OPSRCID:961425548,OPSID:118016297
OPPID:287404524,OPEID:385970256,OPDID:200780963,,,,Henrico County,Sadler,OPSRCID:961425548,OPSID:118016297
OPPID:315701953,OPEID:847144854,OPDID:582637352,,,,Henrico County,Fairfield,OPSRCID:961425548,OPSID:849331923
OPPID:378705886,OPEID:578230859,OPDID:582637352,,,,Henrico County,Fairfield,OPSRCID:961425548,OPSID:849331923
OPPID:790150948,OPEID:385970256,OPDID:582637352,,,,Henrico County,Fairfield,OPSRCID:961425548,OPSID:849331923
OPPID:178452292,OPEID:847144854,OPDID:582637352,,,,Henrico County,Cedar Fork,OPSRCID:961425548,OPSID:347069595
OPPID:557570064,OPEID:578230859,OPDID:582637352,,,,Henrico County,Cedar Fork,OPSRCID:961425548,OPSID:347069595
OPPID:838767793,OPEID:385970256,OPDID:582637352,,,,Henrico County,Cedar Fork,OPSRCID:961425548,OPSID:347069595
OPPID:838941587,OPEID:847144854,OPDID:582637352,,,,Henrico County,Maplewood,OPSRCID:961425548,OPSID:496259984
OPPID:497622662,OPEID:578230859,OPDID:582637352,,,,Henrico County,Maplewood,OPSRCID:961425548,OPSID:496259984
OPPID:908248180,OPEID:385970256,OPDID:582637352,,,,Henrico County,Maplewood,OPSRCID:961425548,OPSID:496259984
OPPID:922767284,OPEID:847144854,OPDID:582637352,,,,Henrico County,Sandston,OPSRCID:961425548,OPSID:972642721
OPPID:303537129,OPEID:578230859,OPDID:582637352,,,,Henrico County,Sandston,OPSRCID:961425548,OPSID:972642721
OPPID:213322018,OPEID:385970256,OPDID:582637352,,,,Henrico County,Sandston,OPSRCID:961425548,OPSID:972642721
OPPID:521232357,OPEID:847144854,OPDID:582637352,,,,Henrico County,Elko,OPSRCID:961425548,OPSID:104893863
OPPID:464057956,OPEID:578230859,OPDID:582637352,,,,Henrico County,Elko,OPSRCID:961425548,OPSID:104893863
OPPID:715440716,OPEID:385970256,OPDID:582637352,,,,Henrico County,Elko,OPSRCID:961425548,OPSID:104893863
OPPID:834729853,OPEID:847144854,OPDID:200780963,,,,Henrico County,Randolph,OPSRCID:961425548,OPSID:454098307
OPPID:953507769,OPEID:578230859,OPDID:200780963,,,,Henrico County,Randolph,OPSRCID:961425548,OPSID:454098307
OPPID:540646642,OPEID:385970256,OPDID:200780963,,,,Henrico County,Randolph,OPSRCID:961425548,OPSID:454098307
OPPID:731934616,OPEID:847144854,OPDID:582637352,,,,Henrico County,Pleasants,OPSRCID:961425548,OPSID:468355447
OPPID:947507632,OPEID:578230859,OPDID:582637352,,,,Henrico County,Pleasants,OPSRCID:961425548,OPSID:468355447
OPPID:842078708,OPEID:385970256,OPDID:582637352,,,,Henrico County,Pleasants,OPSRCID:961425548,OPSID:468355447
OPPID:532218240,OPEID:847144854,OPDID:582637352,,,,Henrico County,Highland Springs,OPSRCID:961425548,OPSID:376307746
OPPID:909586446,OPEID:578230859,OPDID:582637352,,,,Henrico County,Highland Springs,OPSRCID:961425548,OPSID:376307746
OPPID:759916392,OPEID:385970256,OPDID:582637352,,,,Henrico County,Highland Springs,OPSRCID:961425548,OPSID:376307746
OPPID:930212402,OPEID:847144854,OPDID:200780963,,,,Henrico County,Shady Grove,OPSRCID:961425548,OPSID:396201354
OPPID:479310570,OPEID:578230859,OPDID:200780963,,,,Henrico County,Shady Grove,OPSRCID:961425548,OPSID:396201354
OPPID:758519635,OPEID:385970256,OPDID:200780963,,,,Henrico County,Shady Grove,OPSRCID:961425548,OPSID:396201354
OPPID:963635023,OPEID:847144854,OPDID:200780963,,,,Henrico County,Hungary Creek,OPSRCID:961425548,OPSID:180570548
OPPID:569527642,OPEID:578230859,OPDID:200780963,,,,Henrico County,Hungary Creek,OPSRCID:961425548,OPSID:180570548
OPPID:339483212,OPEID:385970256,OPDID:200780963,,,,Henrico County,Hungary Creek,OPSRCID:961425548,OPSID:180570548
OPPID:606820080,OPEID:847144854,OPDID:200780963,,,,Henrico County,Maude Trevvett,OPSRCID:961425548,OPSID:757871387
OPPID:471658017,OPEID:578230859,OPDID:200780963,,,,Henrico County,Maude Trevvett,OPSRCID:961425548,OPSID:757871387
OPPID:929843578,OPEID:385970256,OPDID:200780963,,,,Henrico County,Maude Trevvett,OPSRCID:961425548,OPSID:757871387
OPPID:869880854,OPEID:847144854,OPDID:200780963,,,,Henrico County,Spottswood,OPSRCID:961425548,OPSID:403671603
OPPID:131419745,OPEID:578230859,OPDID:200780963,,,,Henrico County,Spottswood,OPSRCID:961425548,OPSID:403671603
OPPID:214010775,OPEID:385970256,OPDID:200780963,,,,Henrico County,Spottswood,OPSRCID:961425548,OPSID:403671603
OPPID:670280359,OPEID:847144854,OPDID:582637352,,,,Henrico County,Nine Mile,OPSRCID:961425548,OPSID:738570021
OPPID:157743465,OPEID:578230859,OPDID:582637352,,,,Henrico County,Nine Mile,OPSRCID:961425548,OPSID:738570021
OPPID:283663235,OPEID:385970256,OPDID:582637352,,,,Henrico County,Nine Mile,OPSRCID:961425548,OPSID:738570021
OPPID:909808598,OPEID:847144854,OPDID:200780963,,,,Henrico County,Monument Hills,OPSRCID:961425548,OPSID:768104455
OPPID:341941838,OPEID:578230859,OPDID:200780963,,,,Henrico County,Monument Hills,OPSRCID:961425548,OPSID:768104455
OPPID:930023671,OPEID:385970256,OPDID:200780963,,,,Henrico County,Monument Hills,OPSRCID:961425548,OPSID:768104455
OPPID:571688904,OPEID:847144854,OPDID:200780963,,,,Henrico County,Brookland,OPSRCID:961425548,OPSID:674952417
OPPID:415536163,OPEID:578230859,OPDID:200780963,,,,Henrico County,Brookland,OPSRCID:961425548,OPSID:674952417
OPPID:554519715,OPEID:385970256,OPDID:200780963,,,,Henrico County,Brookland,OPSRCID:961425548,OPSID:674952417
OPPID:766990441,OPEID:847144854,OPDID:200780963,,,,Henrico County,Stratford Hall,OPSRCID:961425548,OPSID:527859074
OPPID:104902582,OPEID:578230859,OPDID:200780963,,,,Henrico County,Stratford Hall,OPSRCID:961425548,OPSID:527859074
OPPID:173034709,OPEID:385970256,OPDID:200780963,,,,Henrico County,Stratford Hall,OPSRCID:961425548,OPSID:527859074
OPPID:263981378,OPEID:847144854,OPDID:200780963,,,,Henrico County,Canterbury,OPSRCID:961425548,OPSID:526128652
OPPID:884866415,OPEID:578230859,OPDID:200780963,,,,Henrico County,Canterbury,OPSRCID:961425548,OPSID:526128652
OPPID:730320647,OPEID:385970256,OPDID:200780963,,,,Henrico County,Canterbury,OPSRCID:961425548,OPSID:526128652
OPPID:609111296,OPEID:847144854,OPDID:200780963,,,,Henrico County,Oakview,OPSRCID:961425548,OPSID:322959189
OPPID:819325680,OPEID:578230859,OPDID:200780963,,,,Henrico County,Oakview,OPSRCID:961425548,OPSID:322959189
OPPID:522819099,OPEID:385970256,OPDID:200780963,,,,Henrico County,Oakview,OPSRCID:961425548,OPSID:322959189
OPPID:206164765,OPEID:847144854,OPDID:518554019,,,,Henry County,GUNVILLE,OPSRCID:961425548,OPSID:630162951
OPPID:540383905,OPEID:578230859,OPDID:518554019,,,,Henry County,GUNVILLE,OPSRCID:961425548,OPSID:630162951
OPPID:941406088,OPEID:385970256,OPDID:518554019,,,,Henry County,GUNVILLE,OPSRCID:961425548,OPSID:630162951
OPPID:277191760,OPEID:847144854,OPDID:518554019,,,,Henry County,MOUNTAIN VALLEY,OPSRCID:961425548,OPSID:794137352
OPPID:866713073,OPEID:578230859,OPDID:518554019,,,,Henry County,MOUNTAIN VALLEY,OPSRCID:961425548,OPSID:794137352
OPPID:808144958,OPEID:385970256,OPDID:518554019,,,,Henry County,MOUNTAIN VALLEY,OPSRCID:961425548,OPSID:794137352
OPPID:330800281,OPEID:847144854,OPDID:518554019,,,,Henry County,STANLEYTOWN,OPSRCID:961425548,OPSID:629144348
OPPID:804506943,OPEID:578230859,OPDID:518554019,,,,Henry County,STANLEYTOWN,OPSRCID:961425548,OPSID:629144348
OPPID:431571953,OPEID:385970256,OPDID:518554019,,,,Henry County,STANLEYTOWN,OPSRCID:961425548,OPSID:629144348
OPPID:936078924,OPEID:847144854,OPDID:518554019,,,,Henry County,HILLCREST,OPSRCID:961425548,OPSID:698623461
OPPID:138852259,OPEID:578230859,OPDID:518554019,,,,Henry County,HILLCREST,OPSRCID:961425548,OPSID:698623461
OPPID:420831765,OPEID:385970256,OPDID:518554019,,,,Henry County,HILLCREST,OPSRCID:961425548,OPSID:698623461
OPPID:946071502,OPEID:847144854,OPDID:518554019,,,,Henry County,FIGSBORO,OPSRCID:961425548,OPSID:414608579
OPPID:249063449,OPEID:578230859,OPDID:518554019,,,,Henry County,FIGSBORO,OPSRCID:961425548,OPSID:414608579
OPPID:369614890,OPEID:385970256,OPDID:518554019,,,,Henry County,FIGSBORO,OPSRCID:961425548,OPSID:414608579
OPPID:795992319,OPEID:847144854,OPDID:799642630,,,,Henry County,MOUNTAIN VIEW,OPSRCID:961425548,OPSID:983931646
OPPID:652215872,OPEID:578230859,OPDID:799642630,,,,Henry County,MOUNTAIN VIEW,OPSRCID:961425548,OPSID:983931646
OPPID:426284084,OPEID:385970256,OPDID:799642630,,,,Henry County,MOUNTAIN VIEW,OPSRCID:961425548,OPSID:983931646
OPPID:243202772,OPEID:847144854,OPDID:518554019,,,,Henry County,FIELDALE,OPSRCID:961425548,OPSID:611087144
OPPID:568586933,OPEID:578230859,OPDID:518554019,,,,Henry County,FIELDALE,OPSRCID:961425548,OPSID:611087144
OPPID:458046834,OPEID:385970256,OPDID:518554019,,,,Henry County,FIELDALE,OPSRCID:961425548,OPSID:611087144
OPPID:444856367,OPEID:847144854,OPDID:518554019,,,,Henry County,COLLINSVILLE NUMBER 1,OPSRCID:961425548,OPSID:659833522
OPPID:326452870,OPEID:578230859,OPDID:518554019,,,,Henry County,COLLINSVILLE NUMBER 1,OPSRCID:961425548,OPSID:659833522
OPPID:398385356,OPEID:385970256,OPDID:518554019,,,,Henry County,COLLINSVILLE NUMBER 1,OPSRCID:961425548,OPSID:659833522
OPPID:433496548,OPEID:847144854,OPDID:518554019,,,,Henry County,SCOTT'S TANYARD,OPSRCID:961425548,OPSID:142647995
OPPID:639480495,OPEID:578230859,OPDID:518554019,,,,Henry County,SCOTT'S TANYARD,OPSRCID:961425548,OPSID:142647995
OPPID:717136633,OPEID:385970256,OPDID:518554019,,,,Henry County,SCOTT'S TANYARD,OPSRCID:961425548,OPSID:142647995
OPPID:633882448,OPEID:847144854,OPDID:518554019,,,,Henry County,DANIELS CREEK,OPSRCID:961425548,OPSID:416357336
OPPID:421077118,OPEID:578230859,OPDID:518554019,,,,Henry County,DANIELS CREEK,OPSRCID:961425548,OPSID:416357336
OPPID:383659538,OPEID:385970256,OPDID:518554019,,,,Henry County,DANIELS CREEK,OPSRCID:961425548,OPSID:416357336
OPPID:411150908,OPEID:847144854,OPDID:518554019,,,,Henry County,BASSETT NUMBER ONE,OPSRCID:961425548,OPSID:271456687
OPPID:382531354,OPEID:578230859,OPDID:518554019,,,,Henry County,BASSETT NUMBER ONE,OPSRCID:961425548,OPSID:271456687
OPPID:958261047,OPEID:385970256,OPDID:518554019,,,,Henry County,BASSETT NUMBER ONE,OPSRCID:961425548,OPSID:271456687
OPPID:260028418,OPEID:847144854,OPDID:518554019,,,,Henry County,COLLINSVILLE NUMBER 2,OPSRCID:961425548,OPSID:458650670
OPPID:377989662,OPEID:578230859,OPDID:518554019,,,,Henry County,COLLINSVILLE NUMBER 2,OPSRCID:961425548,OPSID:458650670
OPPID:515821873,OPEID:385970256,OPDID:518554019,,,,Henry County,COLLINSVILLE NUMBER 2,OPSRCID:961425548,OPSID:458650670
OPPID:574521259,OPEID:847144854,OPDID:518554019,,,,Henry County,BASSETT NUMBER TWO,OPSRCID:961425548,OPSID:823006817
OPPID:805813712,OPEID:578230859,OPDID:518554019,,,,Henry County,BASSETT NUMBER TWO,OPSRCID:961425548,OPSID:823006817
OPPID:994397199,OPEID:385970256,OPDID:518554019,,,,Henry County,BASSETT NUMBER TWO,OPSRCID:961425548,OPSID:823006817
OPPID:873986683,OPEID:847144854,OPDID:799642630,,,,Henry County,RIDGEWAY #1,OPSRCID:961425548,OPSID:631377750
OPPID:280918120,OPEID:578230859,OPDID:799642630,,,,Henry County,RIDGEWAY #1,OPSRCID:961425548,OPSID:631377750
OPPID:511865571,OPEID:385970256,OPDID:799642630,,,,Henry County,RIDGEWAY #1,OPSRCID:961425548,OPSID:631377750
OPPID:199587511,OPEID:847144854,OPDID:518554019,,,,Henry County,HORSEPASTURE #2,OPSRCID:961425548,OPSID:142485600
OPPID:725817907,OPEID:578230859,OPDID:518554019,,,,Henry County,HORSEPASTURE #2,OPSRCID:961425548,OPSID:142485600
OPPID:320920268,OPEID:385970256,OPDID:518554019,,,,Henry County,HORSEPASTURE #2,OPSRCID:961425548,OPSID:142485600
OPPID:154865387,OPEID:847144854,OPDID:799642630,,,,Henry County,IRISBURG,OPSRCID:961425548,OPSID:440346758
OPPID:661463146,OPEID:578230859,OPDID:799642630,,,,Henry County,IRISBURG,OPSRCID:961425548,OPSID:440346758
OPPID:900606461,OPEID:385970256,OPDID:799642630,,,,Henry County,IRISBURG,OPSRCID:961425548,OPSID:440346758
OPPID:143115442,OPEID:847144854,OPDID:518554019,,,,Henry County,SPENCER,OPSRCID:961425548,OPSID:428002606
OPPID:546164385,OPEID:578230859,OPDID:518554019,,,,Henry County,SPENCER,OPSRCID:961425548,OPSID:428002606
OPPID:953826584,OPEID:385970256,OPDID:518554019,,,,Henry County,SPENCER,OPSRCID:961425548,OPSID:428002606
OPPID:763139110,OPEID:847144854,OPDID:518554019,,,,Henry County,HORSEPASTURE #1,OPSRCID:961425548,OPSID:216833751
OPPID:772323559,OPEID:578230859,OPDID:518554019,,,,Henry County,HORSEPASTURE #1,OPSRCID:961425548,OPSID:216833751
OPPID:853138575,OPEID:385970256,OPDID:518554019,,,,Henry County,HORSEPASTURE #1,OPSRCID:961425548,OPSID:216833751
OPPID:238754744,OPEID:847144854,OPDID:518554019,,,,Henry County,FONTAINE,OPSRCID:961425548,OPSID:447831853
OPPID:111176054,OPEID:578230859,OPDID:518554019,,,,Henry County,FONTAINE,OPSRCID:961425548,OPSID:447831853
OPPID:469781498,OPEID:385970256,OPDID:518554019,,,,Henry County,FONTAINE,OPSRCID:961425548,OPSID:447831853
OPPID:770999253,OPEID:847144854,OPDID:799642630,,,,Henry County,AXTON,OPSRCID:961425548,OPSID:359236961
OPPID:480450248,OPEID:578230859,OPDID:799642630,,,,Henry County,AXTON,OPSRCID:961425548,OPSID:359236961
OPPID:657403732,OPEID:385970256,OPDID:799642630,,,,Henry County,AXTON,OPSRCID:961425548,OPSID:359236961
OPPID:864898747,OPEID:847144854,OPDID:799642630,,,,Henry County,MOUNT OLIVET,OPSRCID:961425548,OPSID:566596177
OPPID:358596590,OPEID:578230859,OPDID:799642630,,,,Henry County,MOUNT OLIVET,OPSRCID:961425548,OPSID:566596177
OPPID:658688556,OPEID:385970256,OPDID:799642630,,,,Henry County,MOUNT OLIVET,OPSRCID:961425548,OPSID:566596177
OPPID:135084242,OPEID:847144854,OPDID:799642630,,,,Henry County,RIDGEWAY #2,OPSRCID:961425548,OPSID:189841544
OPPID:459618504,OPEID:578230859,OPDID:799642630,,,,Henry County,RIDGEWAY #2,OPSRCID:961425548,OPSID:189841544
OPPID:120429742,OPEID:385970256,OPDID:799642630,,,,Henry County,RIDGEWAY #2,OPSRCID:961425548,OPSID:189841544
OPPID:576286157,OPEID:847144854,OPDID:518554019,,,,Henry County,DYERS STORE,OPSRCID:961425548,OPSID:800823250
OPPID:127989390,OPEID:578230859,OPDID:518554019,,,,Henry County,DYERS STORE,OPSRCID:961425548,OPSID:800823250
OPPID:280894565,OPEID:385970256,OPDID:518554019,,,,Henry County,DYERS STORE,OPSRCID:961425548,OPSID:800823250
OPPID:900983492,OPEID:847144854,OPDID:518554019,,,,Henry County,OAK LEVEL,OPSRCID:961425548,OPSID:967802414
OPPID:401750755,OPEID:578230859,OPDID:518554019,,,,Henry County,OAK LEVEL,OPSRCID:961425548,OPSID:967802414
OPPID:963454356,OPEID:385970256,OPDID:518554019,,,,Henry County,OAK LEVEL,OPSRCID:961425548,OPSID:967802414
OPPID:762343023,OPEID:847144854,OPDID:946885253,,,,Highland County,MCDOWELL,OPSRCID:961425548,OPSID:819640384
OPPID:991112015,OPEID:578230859,OPDID:946885253,,,,Highland County,MCDOWELL,OPSRCID:961425548,OPSID:819640384
OPPID:324899328,OPEID:385970256,OPDID:946885253,,,,Highland County,MCDOWELL,OPSRCID:961425548,OPSID:819640384
OPPID:560475688,OPEID:847144854,OPDID:946885253,,,,Highland County,WILSONS MILL,OPSRCID:961425548,OPSID:950519643
OPPID:410628148,OPEID:578230859,OPDID:946885253,,,,Highland County,WILSONS MILL,OPSRCID:961425548,OPSID:950519643
OPPID:775952841,OPEID:385970256,OPDID:946885253,,,,Highland County,WILSONS MILL,OPSRCID:961425548,OPSID:950519643
OPPID:147184464,OPEID:847144854,OPDID:946885253,,,,Highland County,HEADWATERS,OPSRCID:961425548,OPSID:277120751
OPPID:141761790,OPEID:578230859,OPDID:946885253,,,,Highland County,HEADWATERS,OPSRCID:961425548,OPSID:277120751
OPPID:633882329,OPEID:385970256,OPDID:946885253,,,,Highland County,HEADWATERS,OPSRCID:961425548,OPSID:277120751
OPPID:681368405,OPEID:847144854,OPDID:946885253,,,,Highland County,MONTEREY,OPSRCID:961425548,OPSID:519166844
OPPID:834626909,OPEID:578230859,OPDID:946885253,,,,Highland County,MONTEREY,OPSRCID:961425548,OPSID:519166844
OPPID:808653819,OPEID:385970256,OPDID:946885253,,,,Highland County,MONTEREY,OPSRCID:961425548,OPSID:519166844
OPPID:508019287,OPEID:847144854,OPDID:946885253,,,,Highland County,MILL GAP,OPSRCID:961425548,OPSID:219673783
OPPID:409095932,OPEID:578230859,OPDID:946885253,,,,Highland County,MILL GAP,OPSRCID:961425548,OPSID:219673783
OPPID:568315386,OPEID:385970256,OPDID:946885253,,,,Highland County,MILL GAP,OPSRCID:961425548,OPSID:219673783
OPPID:345991465,OPEID:847144854,OPDID:946885253,,,,Highland County,BLUE GRASS,OPSRCID:961425548,OPSID:153546993
OPPID:458219986,OPEID:578230859,OPDID:946885253,,,,Highland County,BLUE GRASS,OPSRCID:961425548,OPSID:153546993
OPPID:550202384,OPEID:385970256,OPDID:946885253,,,,Highland County,BLUE GRASS,OPSRCID:961425548,OPSID:153546993
OPPID:718266485,OPEID:847144854,OPDID:582637352,,,,Hopewell City,Ward Three,OPSRCID:961425548,OPSID:731224252
OPPID:622831383,OPEID:578230859,OPDID:582637352,,,,Hopewell City,Ward Three,OPSRCID:961425548,OPSID:731224252
OPPID:744184267,OPEID:385970256,OPDID:582637352,,,,Hopewell City,Ward Three,OPSRCID:961425548,OPSID:731224252
OPPID:722229661,OPEID:847144854,OPDID:582637352,,,,Hopewell City,Ward One,OPSRCID:961425548,OPSID:318149512
OPPID:649067906,OPEID:578230859,OPDID:582637352,,,,Hopewell City,Ward One,OPSRCID:961425548,OPSID:318149512
OPPID:823974591,OPEID:385970256,OPDID:582637352,,,,Hopewell City,Ward One,OPSRCID:961425548,OPSID:318149512
OPPID:461396246,OPEID:847144854,OPDID:582637352,,,,Hopewell City,Ward Two,OPSRCID:961425548,OPSID:195488257
OPPID:954872023,OPEID:578230859,OPDID:582637352,,,,Hopewell City,Ward Two,OPSRCID:961425548,OPSID:195488257
OPPID:781112431,OPEID:385970256,OPDID:582637352,,,,Hopewell City,Ward Two,OPSRCID:961425548,OPSID:195488257
OPPID:802559151,OPEID:847144854,OPDID:582637352,,,,Hopewell City,Ward Five,OPSRCID:961425548,OPSID:534468897
OPPID:292565978,OPEID:578230859,OPDID:582637352,,,,Hopewell City,Ward Five,OPSRCID:961425548,OPSID:534468897
OPPID:937818322,OPEID:385970256,OPDID:582637352,,,,Hopewell City,Ward Five,OPSRCID:961425548,OPSID:534468897
OPPID:655276227,OPEID:847144854,OPDID:582637352,,,,Hopewell City,Ward Six,OPSRCID:961425548,OPSID:352810316
OPPID:996432965,OPEID:578230859,OPDID:582637352,,,,Hopewell City,Ward Six,OPSRCID:961425548,OPSID:352810316
OPPID:621111841,OPEID:385970256,OPDID:582637352,,,,Hopewell City,Ward Six,OPSRCID:961425548,OPSID:352810316
OPPID:961624231,OPEID:847144854,OPDID:582637352,,,,Hopewell City,Ward Four,OPSRCID:961425548,OPSID:177550711
OPPID:786666766,OPEID:578230859,OPDID:582637352,,,,Hopewell City,Ward Four,OPSRCID:961425548,OPSID:177550711
OPPID:549935300,OPEID:385970256,OPDID:582637352,,,,Hopewell City,Ward Four,OPSRCID:961425548,OPSID:177550711
OPPID:524364658,OPEID:847144854,OPDID:582637352,,,,Hopewell City,Ward Seven,OPSRCID:961425548,OPSID:828546978
OPPID:334257258,OPEID:578230859,OPDID:582637352,,,,Hopewell City,Ward Seven,OPSRCID:961425548,OPSID:828546978
OPPID:374499047,OPEID:385970256,OPDID:582637352,,,,Hopewell City,Ward Seven,OPSRCID:961425548,OPSID:828546978
OPPID:101671292,OPEID:847144854,OPDID:631969374,,,,Isle of Wight,Raynor,OPSRCID:961425548,OPSID:935324825
OPPID:402703478,OPEID:578230859,OPDID:631969374,,,,Isle of Wight,Raynor,OPSRCID:961425548,OPSID:935324825
OPPID:134975186,OPEID:385970256,OPDID:631969374,,,,Isle of Wight,Raynor,OPSRCID:961425548,OPSID:935324825
OPPID:938466545,OPEID:847144854,OPDID:631969374,,,,Isle of Wight,Zuni,OPSRCID:961425548,OPSID:379248460
OPPID:191590399,OPEID:578230859,OPDID:631969374,,,,Isle of Wight,Zuni,OPSRCID:961425548,OPSID:379248460
OPPID:293019405,OPEID:385970256,OPDID:631969374,,,,Isle of Wight,Zuni,OPSRCID:961425548,OPSID:379248460
OPPID:371261769,OPEID:847144854,OPDID:631969374,,,,Isle of Wight,Walters,OPSRCID:961425548,OPSID:764622219
OPPID:911748515,OPEID:578230859,OPDID:631969374,,,,Isle of Wight,Walters,OPSRCID:961425548,OPSID:764622219
OPPID:581936972,OPEID:385970256,OPDID:631969374,,,,Isle of Wight,Walters,OPSRCID:961425548,OPSID:764622219
OPPID:566761824,OPEID:847144854,OPDID:631969374,,,,Isle of Wight,Camps Mill,OPSRCID:961425548,OPSID:845502573
OPPID:428001495,OPEID:578230859,OPDID:631969374,,,,Isle of Wight,Camps Mill,OPSRCID:961425548,OPSID:845502573
OPPID:207745734,OPEID:385970256,OPDID:631969374,,,,Isle of Wight,Camps Mill,OPSRCID:961425548,OPSID:845502573
OPPID:947220263,OPEID:847144854,OPDID:631969374,,,,Isle of Wight,Carrsville,OPSRCID:961425548,OPSID:419224959
OPPID:157896096,OPEID:578230859,OPDID:631969374,,,,Isle of Wight,Carrsville,OPSRCID:961425548,OPSID:419224959
OPPID:612410725,OPEID:385970256,OPDID:631969374,,,,Isle of Wight,Carrsville,OPSRCID:961425548,OPSID:419224959
OPPID:976819366,OPEID:847144854,OPDID:631969374,,,,Isle of Wight,Longview,OPSRCID:961425548,OPSID:288488487
OPPID:373182355,OPEID:578230859,OPDID:631969374,,,,Isle of Wight,Longview,OPSRCID:961425548,OPSID:288488487
OPPID:689277480,OPEID:385970256,OPDID:631969374,,,,Isle of Wight,Longview,OPSRCID:961425548,OPSID:288488487
OPPID:235393509,OPEID:847144854,OPDID:631969374,,,,Isle of Wight,Bartlett,OPSRCID:961425548,OPSID:324196360
OPPID:145252761,OPEID:578230859,OPDID:631969374,,,,Isle of Wight,Bartlett,OPSRCID:961425548,OPSID:324196360
OPPID:822573233,OPEID:385970256,OPDID:631969374,,,,Isle of Wight,Bartlett,OPSRCID:961425548,OPSID:324196360
OPPID:691461643,OPEID:847144854,OPDID:631969374,,,,Isle of Wight,Rushmere,OPSRCID:961425548,OPSID:528691050
OPPID:110666643,OPEID:578230859,OPDID:631969374,,,,Isle of Wight,Rushmere,OPSRCID:961425548,OPSID:528691050
OPPID:708991816,OPEID:385970256,OPDID:631969374,,,,Isle of Wight,Rushmere,OPSRCID:961425548,OPSID:528691050
OPPID:418999155,OPEID:847144854,OPDID:631969374,,,,Isle of Wight,Pons,OPSRCID:961425548,OPSID:640388868
OPPID:102934832,OPEID:578230859,OPDID:631969374,,,,Isle of Wight,Pons,OPSRCID:961425548,OPSID:640388868
OPPID:880264387,OPEID:385970256,OPDID:631969374,,,,Isle of Wight,Pons,OPSRCID:961425548,OPSID:640388868
OPPID:464947933,OPEID:847144854,OPDID:631969374,,,,Isle of Wight,Carrollton,OPSRCID:961425548,OPSID:509810289
OPPID:203947418,OPEID:578230859,OPDID:631969374,,,,Isle of Wight,Carrollton,OPSRCID:961425548,OPSID:509810289
OPPID:375751048,OPEID:385970256,OPDID:631969374,,,,Isle of Wight,Carrollton,OPSRCID:961425548,OPSID:509810289
OPPID:741902769,OPEID:847144854,OPDID:631969374,,,,Isle of Wight,Smithfield,OPSRCID:961425548,OPSID:273889381
OPPID:848200487,OPEID:578230859,OPDID:631969374,,,,Isle of Wight,Smithfield,OPSRCID:961425548,OPSID:273889381
OPPID:314662311,OPEID:385970256,OPDID:631969374,,,,Isle of Wight,Smithfield,OPSRCID:961425548,OPSID:273889381
OPPID:287720393,OPEID:847144854,OPDID:631969374,,,,Isle of Wight,Courthouse,OPSRCID:961425548,OPSID:177978291
